O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O	CON=N(C)[O]	1	YEDVAH
O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O	O=N(=O)N1CN(CN(CN(C1)N(=O)=O)N(=O)=O)N(=O)=O	1	ZEBJOH01
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	Cc1cc2ccccc2c2ccc3ccccc3c12	1	ZEGKIF10
O=N(=O)N1CC(C1)(N(=O)=O)N(=O)=O	[O]N1=C2C(=NO1)C1=N([O])ON=C1C1=N([O])ON=C21	1	ZEVNUL
O=N(=O)N1CN(CN(CN(C1)N(=O)=O)N(=O)=O)N(=O)=O	Cc1ccccn1[O]	1	ZEZGIW
Nc1ccc(F)cc1	O=N(=O)N1CN(CN(CN(C1)N(=O)=O)N(=O)=O)N(=O)=O	1	ZEZHET
c1cc(ccn1)C=Cc1ccncc1	O=N(=O)c1cc(c(C=Cc2c(cc(cc2N(=O)=O)N(=O)=O)N(=O)=O)c(c1)N(=O)=O)N(=O)=O	1	ZILMUF
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	O=N(=O)c1cccc2ccccc12	1	ZOPGOC
O=N(=O)C1=NNC2=C1NN=C2N(=O)=O	NC1=NNC=N1	1	ZUBNOB
NN1C=NN=C1	O=N(=O)C1=NNC2=C1NN=C2N(=O)=O	1	ZUBNUH
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O	C1c2ccccc2Cc2ccccc12	1	ZZZAGS10
O=N(=O)C1=NC(=CN1)N(=O)=O	C1=NN=CN1N=NN1C=NN=C1	1	YOJQOG
O=N(=O)C1=CC(=NN1)N(=O)=O	C1=NN=CN1N=NN1C=NN=C1	1	YOJXIH
O=N(=O)C1=NNC(=N1)C1=NC(=NN1)N(=O)=O	C1=NN=CN1N=NN1C=NN=C1	1	YOJXON
4,5-MDNI	CL-20	1	NILCIX
HMX	CL-20	1	ZEBJOH
TPPO	CL-20	1	WOSFOB
BTF	CL-20	1	PEHSUS
GTA	CL-20	1	XAQFUS
DO	CL-20	1	ZASWAT
BL	CL-20	1	ZASWEX
HMPA	CL-20	1	ZASWIB
NMP	CL-20	1	GOWHIL
BQ	CL-20	1	ROSMOD
NAQ	CL-20	1	ROSMIX
CPL	CL-20	1	JAQVOP
xylene	CL-20	1	UWUGAW
DNP	CL-20	1	JABYIX
MNO	CL-20	1	MANLEV
BOXTET	BTF	1	BOXTET
TITNB	DADP	1	WUGWAY
TCTNB	DADP	1	WIFYAN
TBTNB	DADP	1	WIFXUG
DMI	HMX	1	IDENEM
FA	HMX	1	ZEZGOC
T2	HMX	1	ZEZHAP
PDA	HMX	1	ZEZHOD
1-BN	TNT	1	URIJAH
9-BN	TNT	1	URIJIP
AA_1	TNT	1	URIMAK
alpha-ABA_1	TNT	1	URILOX
DBZ	TNT	1	URIKOW
DMB	TNT	1	URILEN
DMDBT	TNT	1	URIKUC
Phenothiazine	TNT	1	URIKIQ
phenanthrene	TNT	1	URIJOV
T2	TNT	1	URIKEM
TT	TNT	1	URIKAI
ATZ	BTO	1	UTEJAG
CIM	BTO	1	MEPWIQ
TZTN	NTO	1	FOYSUJ
TNB	CL-20	0	CL-20&TNB
DANA	CL-20	0	CL-20&DANA
TNAN	CL-20	0	CL-20&TNAN
TATB	CL-20	0	CL-20&TATB
LLM-105	CL-20	0	CL-20&LLM-105
FOX-7	CL-20	0	CL-20&FOX-7
PA	CL-20	0	CL-20&PA
2,4-DNI	CL-20	0	CL-20&2,4-DNI
3,4-DNP	CL-20	0	CL-20&3,4-DNP
